aacr	920	2.465382851448418
aacr	995	2.465382851448418
aacr	1000	4.930765702896836
aacr	1002	4.930765702896836
aacr	1003	4.930765702896836
abandon	612	2.6872316010647745
abandon	848	2.6872316010647745
abandon	1425	2.6872316010647745
abbrevi	97	2.2101103463451124
abbrevi	442	2.2101103463451124
abbrevi	516	2.2101103463451124
abbrevi	563	4.420220692690225
abbrevi	600	2.2101103463451124
abbrevi	657	4.420220692690225
abbrevi	735	2.2101103463451124
abbrevi	851	2.2101103463451124
abbrevi	1326	2.2101103463451124
aberrystwyth	817	3.1643528557844367
abidjan	1239	3.1643528557844367
abil	32	1.8219301749622308
abil	43	1.8219301749622308
abil	90	1.8219301749622308
abil	124	1.8219301749622308
abil	141	1.8219301749622308
abil	278	1.8219301749622308
abil	298	1.8219301749622308
abil	347	1.8219301749622308
abil	357	3.6438603499244615
abil	378	1.8219301749622308
abil	562	1.8219301749622308
abil	578	1.8219301749622308
abil	644	1.8219301749622308
abil	671	1.8219301749622308
abil	688	1.8219301749622308
abil	712	7.287720699848923
abil	760	1.8219301749622308
abil	874	1.8219301749622308
abil	885	1.8219301749622308
abil	1054	1.8219301749622308
abil	1195	1.8219301749622308
abil	1443	1.8219301749622308
abli	238	2.8633228601204554
abli	1248	2.8633228601204554
abno	752	2.8633228601204554
abno	826	2.8633228601204554
abnorm	678	3.1643528557844367
abolish	904	2.8633228601204554
abolish	951	2.8633228601204554
abort	932	3.1643528557844367
about	445	3.1643528557844367
abrad	264	3.1643528557844367
abreast	457	3.1643528557844367
abridg	197	2.5622928644564746
abridg	547	2.5622928644564746
abridg	991	2.5622928644564746
abridg	1152	2.5622928644564746
absenc	163	2.2101103463451124
absenc	358	2.2101103463451124
absenc	544	2.2101103463451124
absenc	638	2.2101103463451124
absenc	831	2.2101103463451124
absenc	992	2.2101103463451124
absenc	998	2.2101103463451124
absenc	1124	2.2101103463451124
absenc	1147	4.420220692690225
absent	478	2.8633228601204554
absent	850	2.8633228601204554
absolut	592	2.6872316010647745
absolut	756	2.6872316010647745
absolut	1361	2.6872316010647745
absorpt	466	3.1643528557844367
abstract	6	12.017179333261428
abstract	26	1.0924708484783117
abstract	35	1.0924708484783117
abstract	37	2.1849416969566233
abstract	43	2.1849416969566233
abstract	45	3.277412545434935
abstract	49	1.0924708484783117
abstract	65	1.0924708484783117
abstract	70	2.1849416969566233
abstract	77	1.0924708484783117
abstract	83	1.0924708484783117
abstract	129	1.0924708484783117
abstract	150	3.277412545434935
abstract	162	3.277412545434935
abstract	194	2.1849416969566233
abstract	195	1.0924708484783117
abstract	210	2.1849416969566233
abstract	229	1.0924708484783117
abstract	243	1.0924708484783117
abstract	252	1.0924708484783117
abstract	253	5.462354242391559
abstract	258	1.0924708484783117
abstract	315	2.1849416969566233
abstract	330	1.0924708484783117
abstract	355	1.0924708484783117
abstract	371	4.369883393913247
abstract	376	1.0924708484783117
abstract	381	1.0924708484783117
abstract	384	1.0924708484783117
abstract	420	3.277412545434935
abstract	421	3.277412545434935
abstract	480	1.0924708484783117
abstract	483	1.0924708484783117
abstract	507	1.0924708484783117
abstract	510	1.0924708484783117
abstract	514	3.277412545434935
abstract	523	1.0924708484783117
abstract	527	1.0924708484783117
abstract	536	2.1849416969566233
abstract	564	1.0924708484783117
abstract	571	14.202121030218052
abstract	576	1.0924708484783117
abstract	580	2.1849416969566233
abstract	588	2.1849416969566233
abstract	589	2.1849416969566233
abstract	604	3.277412545434935
abstract	608	1.0924708484783117
abstract	609	1.0924708484783117
abstract	613	1.0924708484783117
abstract	619	1.0924708484783117
abstract	622	2.1849416969566233
abstract	645	1.0924708484783117
abstract	650	4.369883393913247
abstract	657	13.10965018173974
abstract	666	1.0924708484783117
abstract	671	1.0924708484783117
abstract	672	4.369883393913247
abstract	674	1.0924708484783117
abstract	677	2.1849416969566233
abstract	700	1.0924708484783117
abstract	701	4.369883393913247
abstract	705	1.0924708484783117
abstract	709	2.1849416969566233
abstract	712	3.277412545434935
abstract	715	2.1849416969566233
abstract	723	1.0924708484783117
abstract	727	1.0924708484783117
abstract	729	3.277412545434935
abstract	731	1.0924708484783117
abstract	738	1.0924708484783117
abstract	740	1.0924708484783117
abstract	741	3.277412545434935
abstract	742	2.1849416969566233
abstract	762	1.0924708484783117
abstract	770	2.1849416969566233
abstract	776	9.832237636304805
abstract	778	1.0924708484783117
abstract	788	2.1849416969566233
abstract	809	2.1849416969566233
abstract	813	3.277412545434935
abstract	814	1.0924708484783117
abstract	820	2.1849416969566233
abstract	845	1.0924708484783117
abstract	889	1.0924708484783117
abstract	893	1.0924708484783117
abstract	914	2.1849416969566233
abstract	993	1.0924708484783117
abstract	1012	1.0924708484783117
abstract	1054	3.277412545434935
abstract	1055	1.0924708484783117
abstract	1091	1.0924708484783117
abstract	1097	4.369883393913247
abstract	1108	5.462354242391559
abstract	1109	2.1849416969566233
abstract	1114	2.1849416969566233
abstract	1115	1.0924708484783117
abstract	1118	1.0924708484783117
abstract	1124	3.277412545434935
abstract	1130	4.369883393913247
abstract	1131	4.369883393913247
abstract	1165	2.1849416969566233
abstract	1167	2.1849416969566233
abstract	1172	1.0924708484783117
abstract	1176	1.0924708484783117
abstract	1195	3.277412545434935
abstract	1224	1.0924708484783117
abstract	1281	4.369883393913247
abstract	1286	1.0924708484783117
abstract	1299	2.1849416969566233
abstract	1350	2.1849416969566233
abstract	1363	1.0924708484783117
abstract	1364	1.0924708484783117
abstract	1385	3.277412545434935
abstract	1387	1.0924708484783117
abstract	1388	1.0924708484783117
abstract	1418	1.0924708484783117
abstract	1431	2.1849416969566233
abstract	1459	1.0924708484783117
abstractli	1202	2.8633228601204554
abstractli	1216	2.8633228601204554
abstractor	6	5.374463202129549
abstractor	121	2.6872316010647745
abstractor	1124	2.6872316010647745
abstrus	257	2.8633228601204554
abstrus	460	2.8633228601204554
absurd	1399	3.1643528557844367
abund	25	2.5622928644564746
abund	166	2.5622928644564746
abund	285	2.5622928644564746
abund	359	2.5622928644564746
abundantli	193	3.1643528557844367
ac	252	2.6872316010647745
ac	716	2.6872316010647745
ac	725	2.6872316010647745
academ	4	2.4397403672685365
academ	7	1.2198701836342682
academ	8	1.2198701836342682
academ	10	1.2198701836342682
academ	101	2.4397403672685365
